epoch	time	lr	loss	acc	fscore_macro	val_loss	val_acc	val_fscore_macro
23	0.32208820804953575	0.01	1.7661891930031053	38.70707071785975	0.06201249361038208	1.7585593394640475	39.54802261323803	0.06297795474529266
24	0.2957877079024911	0.01	1.762201396335255	38.70707071785975	0.06201249361038208	1.7545369879225103	39.548022598870055	0.06297795474529266
25	0.2483283330220729	0.01	1.7587019224841185	38.707070706685386	0.06201249361038208	1.751085454236765	39.548022598870055	0.06297795474529266
26	0.23423283407464623	0.01	1.7556847652762828	38.70707071015329	0.06201249361038208	1.748091007805589	39.54802261323803	0.06297795474529266
27	0.20773695805110037	0.01	1.7531968929310038	38.70707071015329	0.06201249361038208	1.7454506367613367	39.548022627606	0.06297795474529266
28	0.23201358295045793	0.01	1.750903450407163	38.70707071785975	0.06201249361038208	1.7431362398151176	39.548022598870055	0.06297795474529266
29	0.23185675009153783	0.01	1.7489435725260263	38.70707071015329	0.06201249361038208	1.7410834289091006	39.54802261323803	0.06297795474529266
30	0.20957133290357888	0.01	1.7471841768784957	38.707070706685386	0.06201249361038208	1.7392832175486506	39.548022627606	0.06297795474529266
31	0.24175258306786418	0.01	1.7456610562584618	38.70707070552942	0.06201249361038208	1.7376434202472593	39.548022598870055	0.06297795474529266
32	0.20404420793056488	0.01	1.7442642268267545	38.70707071323587	0.06201249361038208	1.7361465514042957	39.548022598870055	0.06297795474529266
33	0.21980887511745095	0.01	1.743079129854838	38.70707071015329	0.06201249361038208	1.7348218383986622	39.548022627606	0.06297795474529266
34	0.251113667152822	0.01	1.7419161250374533	38.70707071015329	0.06201249361038208	1.7336937853621	39.548022627606	0.06297795474529266
35	0.2404310000129044	0.01	1.7409701191295277	38.70707071323587	0.06201249361038208	1.7325488342403692	39.548022627606	0.06297795474529266
36	0.1919387502130121	0.01	1.7400757931699657	38.70707071785975	0.06201249361038208	1.7315339409025376	39.54802261323803	0.06297795474529266
37	0.20398366590961814	0.01	1.7392231744226783	38.707070716318455	0.06201249361038208	1.7306510591686557	39.54802261323803	0.06297795474529266
38	0.19905383279547095	0.01	1.7384740607907074	38.70707071785975	0.06201249361038208	1.7297839052035087	39.548022627606	0.06297795474529266
39	0.1944556669332087	0.01	1.7378357888231373	38.70707071785975	0.06201249361038208	1.7290615577482233	39.54802261323803	0.06297795474529266
40	0.1744776670821011	0.01	1.7371459298182015	38.70707070552942	0.06201249361038208	1.7283653871712263	39.54802261323803	0.06297795474529266
41	0.18937979103066027	0.01	1.7365804138087264	38.70707071785975	0.06201249361038208	1.7276787257239419	39.548022627606	0.06297795474529266
42	0.18281233310699463	0.01	1.7360277974485148	38.70707070552942	0.06201249361038208	1.7271017309860546	39.54802261323803	0.06297795474529266
43	0.1723300418816507	0.01	1.7355421597548206	38.70707071323587	0.06201249361038208	1.7266153593296834	39.548022598870055	0.06297795474529266
44	0.16595549997873604	0.01	1.7355299625974714	38.70707071015329	0.06201249361038208	1.7260768682943226	39.54802261323803	0.06297795474529266
45	0.16859670914709568	0.01	1.7348263377372664	38.70707070552942	0.06201249361038208	1.725573346439728	39.548022627606	0.06297795474529266
46	0.21036987495608628	0.01	1.7348579008410676	38.70707070552942	0.06201249361038208	1.7251084421089589	39.548022627606	0.06297795474529266
47	0.18854287499561906	0.01	1.733902213934696	38.70707071785975	0.06201249361038208	1.7246990668571602	39.54802261323803	0.06297795474529266
48	0.18866220791824162	0.01	1.7334563403177743	38.707070708612	0.06201249361038208	1.7241101972127364	39.54802261323803	0.06297795474529266
49	0.18653004080988467	0.01	1.7330350188053016	38.70707071323587	0.06201249361038208	1.7368027171621663	39.548022598870055	0.06297795474529266
50	0.15997220808640122	0.01	1.7330258175821016	38.70707070630006	0.06201249361038208	1.723574949972149	39.548022598870055	0.06297795474529266
