epoch	time	lr	loss	acc	fscore_macro	val_loss	val_acc	val_fscore_macro
1	57.35872675012797	0.01	2.2554747429279365	34.06060606677123	0.08321898430585861	1.9887798939272059	12.429378531073446	0.02680162899196148
2	0.18234837497584522	0.01	1.8538324067086884	36.92929292852229	0.06966140866279602	2.066506510176003	39.54802261323803	0.06297795474529266
3	0.17187991691753268	0.01	2.0097075817801735	38.70707070630006	0.06201249361038208	1.9596427153732816	39.548022598870055	0.06297795474529266
4	0.17338824993930757	0.01	1.9250167221011538	38.70707071785975	0.06201249361038208	1.891505955751782	39.548022598870055	0.06297795474529266
5	0.1985867079347372	0.01	1.8721173533526334	38.70707070398812	0.06201249361038208	1.8490895221462358	39.54802261323803	0.06297795474529266
6	0.1767538341227919	0.01	1.8387218720503529	38.70707071015329	0.06201249361038208	1.8220777204032224	39.54802261323803	0.06297795474529266
7	0.18775254115462303	0.01	1.8171289555713384	38.70707071015329	0.06201249361038208	1.8042512930045693	39.548022627606	0.06297795474529266
8	0.19827937497757375	0.01	1.802809183043663	38.70707071785975	0.06201249361038208	1.7908891416987907	39.54802261323803	0.06297795474529266
9	0.17466424987651408	0.01	1.784471256853354	38.7474747467041	0.06722494214773178	1.8271183004487033	29.943502824858758	0.08323654532432556
10	0.2105718341190368	0.01	1.751944171057807	38.464646463105176	0.06962205469608307	1.7276652604622131	39.54802261323803	0.06297795474529266
11	0.18315533315762877	0.01	1.7337365298319345	39.191919202708235	0.08621428906917572	1.7457938537759297	39.54802261323803	0.06297795474529266
12	0.19260958395898342	0.01	1.735268678761492	39.31313132392036	0.08649173378944397	1.7339783336707653	40.67796613043087	0.08783852308988571
13	0.17159499996341765	0.01	1.7207989126263243	40.404040414829446	0.10084966570138931	1.6968220717040383	41.99623352165725	0.10544949024915695
14	0.183839124860242	0.01	1.7107946530255405	40.92929293237551	0.10620522499084473	1.6961681775454074	41.80790960451977	0.10568258911371231
15	0.17800883413292468	0.01	1.703647186828382	40.88888889505406	0.10718386620283127	1.6942428776997855	41.99623353602522	0.10401691496372223
