epoch	time	lr	loss	acc	fscore_macro	val_loss	val_acc	val_fscore_macro
1	58.747289249906316	0.01	1.6835721243752373	40.36363636980153	0.09411299228668213	1.6069639055742382	40.67796613043087	0.08152932673692703
2	0.1870552080217749	0.01	1.549883361777874	44.080808080037436	0.14271137118339539	1.504526520628489	50.847457627118644	0.19135448336601257
3	0.1811334160156548	0.01	1.4434858276868108	48.84848485465002	0.18328359723091125	1.4375028286950062	49.90583804143126	0.1936413198709488
4	0.1964710419997573	0.01	1.3778175485977018	52.12121212275341	0.20942094922065735	1.3196654205268386	51.97740114431148	0.19125714898109436
5	0.24061833415180445	0.01	1.2912518490926184	54.42424242115984	0.23795850574970245	1.3624670242859145	49.52919022152428	0.1705986112356186
6	0.1820856670383364	0.01	1.2608436128587435	55.27272726964469	0.2609231472015381	1.2795378239141346	56.30885122410546	0.26908406615257263
7	0.2208696249872446	0.01	1.2191859222662569	57.575757586546615	0.2929386794567108	1.2504610053339023	58.0037665070787	0.27774596214294434
8	0.3223810421768576	0.01	1.1820934155493072	57.85858585704457	0.30407124757766724	1.1883589900370597	57.81544258994122	0.26769697666168213
9	0.344886208884418	0.01	1.1459711945418156	59.87878787570529	0.32597002387046814	1.1398049431332087	60.451977415497915	0.31626608967781067
10	0.2706807909999043	0.01	1.1088061796535145	60.52525252216994	0.3389160931110382	1.0841086760528118	64.59510360689038	0.3663276135921478
11	0.20153091684915125	0.01	1.074954081135567	62.42424243349018	0.3733731508255005	1.0627266122571941	62.71186440677966	0.33824169635772705
12	0.1898552500642836	0.01	1.0470985620672053	63.515151524399265	0.3698669672012329	1.02233909943234	64.21845577261543	0.3522561192512512
13	0.2584862499497831	0.01	1.0380013677808972	64.0404040496518	0.39107003808021545	1.0469041997654513	62.90018835265309	0.3323398530483246
14	0.19698687503114343	0.01	1.027746366370808	63.35353535045277	0.3769470453262329	1.0446319064079816	62.14689265536723	0.34190672636032104
15	0.3889228340703994	0.01	0.9983096214737555	63.95959598117405	0.3973603844642639	1.0359208628731709	63.08851226979056	0.37260401248931885
16	0.23511816700920463	0.01	0.9865482085883015	64.6868686837861	0.4081082344055176	1.0336844070258562	63.27683618692804	0.3556891977787018
17	0.21239045821130276	0.01	0.9657472426963575	64.76767677692452	0.41399946808815	1.0246196568797987	65.34839927544029	0.4242405593395233
18	0.191878458019346	0.01	0.9670917538199761	65.53535353227095	0.4246501922607422	0.9851301230504239	64.03013184110998	0.3964437246322632
